TripKey,TripNumber,dDate,Recorder,Vessel,TimeStart,TimeEnd,Camera,Beaufort,WindDirection,WindSpeed (mph),CloudPer,AirTemp (C),Surface Temp (C),20mTemp (C),Tide,Sightings?,WaveHeight (m),Gen Area,Visibility (km)
1326,1,24-Sep-23,Shannon Nielson,Atlanticat,11:00:00 AM,4:58:00 PM,Canon 60D,1,NNE,4,100,12.8,13.3,12.3,Ebb,TRUE,0,"Outer Schoodic Ridges, Jones Ground",5
1328,1,23-Sep-23,Makenna Powell,Atlanticat,11:03:00 PM,4:30:00 PM,Canon 60D,1,SSW,3,50,12.7,13,12.1,Slack,TRUE,0,"East Bumps, Grand Manan Banks",3
1325,1,12-Sep-23,Shannon Nielson,Atlanticat,11:00:00 AM,3:30:00 PM,Canon 60D,1,ENE,9,100,13.6,12.6,11.3,Ebb,FALSE,1,"East Bumps, Ballpark, Mount Desert Rock",1
1323,1,10-Sep-23,Zoe Hosford,Atlanticat,11:02:00 AM,3:20:00 PM,Canon 60D,2,NE,8,90,14.2,13.3,11.8,Slack,TRUE,0,"East Bumps, Southwest Grand Manan Banks, Northeast Grand Manan Banks",3
1324,1,08-Sep-23,Makenna Powell,Atlanticat,11:02:00 AM,4:00:00 PM,Canon 60D,2,SSE,4,100,15.2,13,11.5,Ebb,TRUE,0,"East Bumps, Mount Desert Rock, Ballpark",.177
1322,1,07-Sep-23,Zoe Hosford,Atlanticat,11:05:00 AM,3:55:00 PM,Canon 60D,2,W,4,85,13.7,13,11.7,Ebb,TRUE,1,Mount Desert Rock,3
1318,1,06-Sep-23,Shannon Nielson,Atlanticat,11:00:00 AM,2:40:00 PM,Canon 60D,1,NNW,10,0,15.5,12.1,11.2,Ebb,TRUE,1,Mount Desert Rock,35
1321,1,05-Sep-23,Zoe Hosford,Atlanticat,11:01:00 AM,2:20:00 PM,Canon 60D,2,W,7,80,13.6,12.9,10.9,Slack,TRUE,1,Mount Desert Rock,3
1320,2,02-Sep-23,Zoe Hosford,Atlanticat,2:32:00 PM,6:15:00 PM,Canon 60D,3,SW,7,30,13.6,12.3,11.5,Slack,TRUE,1,Mount Desert Rock,3
1319,1,02-Sep-23,Zoe Hosford,Atlanticat,8:34:00 AM,11:30:00 AM,Canon 60D,1,WSW,7,95,13.6,12.9,10.9,Flood,TRUE,1,Mount Desert Rock,3
1317,2,01-Sep-23,Shannon Nielson,Atlanticat,2:30:00 PM,5:30:00 PM,Canon 60D,2,NW,3,10,13.9,13,11.1,Ebb,TRUE,1,Mount Desert Rock,40
1316,1,01-Sep-23,Shannon Nielson,Atlanticat,8:30:00 AM,11:55:00 AM,Canon 60D,1,N,11,0,13.5,12.5,11.6,Flood,TRUE,1,Mount Desert Rock,40
1309,2,29-Aug-23,Makenna Powell,Atlanticat,2:32:00 PM,6:10:00 PM,Canon 60D,2,SE,4,100,15,14.1,11.5,Ebb,FALSE,0,Mount Desert Rock,3
1308,1,29-Aug-23,Makenna Powell,Atlanticat,8:32:00 AM,12:10:00 PM,Canon 60D,2,ESE,4,95,14.8,14.5,11.5,Flood,TRUE,1,Mount Desert Rock,3
1307,2,27-Aug-23,Makenna Powell,Atlanticat,2:35:00 PM,6:17:00 PM,Canon 60D,2,N,3,50,16,13.6,11.2,Flood,TRUE,1,Mount Desert Rock,3
1306,1,27-Aug-23,Makenna Powell,Atlanticat,8:32:00 AM,12:10:00 PM,Canon 60D,3,NNE,11,90,15.2,13.7,11.3,Ebb,TRUE,1,Mount Desert Rock,3
1305,1,25-Aug-23,Makenna Powell,Atlanticat,8:34:00 AM,11:45:00 AM,Canon 60D,2,SSW,7,100,14.5,13.6,11.3,Ebb,FALSE,0,Mount Desert Rock,3
1304,2,24-Aug-23,Zoe Hosford,Atlanticat,2:32:00 PM,6:00:00 PM,Canon 60D,2,SSW,2,10,15.9,13.1,11.4,Flood,TRUE,0,Mount Desert Rock,3
1303,1,24-Aug-23,Zoe Hosford,Atlanticat,8:33:00 AM,11:45:00 AM,Canon 60D,1,WNW,6,10,14.4,13,11.2,Slack,TRUE,0,Mount Desert Rock,3
1302,2,23-Aug-23,Makenna Powell,Atlanticat,2:34:00 PM,6:20:00 PM,Canon 60D,2,NW,5,5,14.5,13.4,11.3,Flood,TRUE,0,Mount Desert Rock,3
1301,1,23-Aug-23,Makenna Powell,Atlanticat,8:35:00 AM,12:25:00 PM,Canon 60D,2,N,11,10,14.1,13.3,11.4,Ebb,TRUE,0,Mount Desert Rock,3
1299,2,22-Aug-23,Zoe Hosford,Atlanticat,2:35:00 PM,5:57:00 PM,Canon 60D,2,N,6,30,15.4,13.5,11.7,Slack,TRUE,0,Mount Desert Rock (Columbia Ledge),3
1298,1,22-Aug-23,Zoe Hosford,Atlanticat,8:34:00 AM,11:45:00 AM,Canon 60D,2,N,12,30,14.4,12.9,10.9,Flood,TRUE,1,Mount Desert Rock,3
1315,2,21-Aug-23,Shannon Nielson,Atlanticat,2:30:00 PM,5:48:00 PM,Canon 60D,0,WNW,5,60,15.7,13.2,11.2,Flood,TRUE,1,Mount Desert Rock,3
1314,1,21-Aug-23,Shannon Nielson,Atlanticat,8:30:00 AM,12:11:00 PM,Canon 60D,1,SW,7,100,14.6,12.9,10.8,Flood,TRUE,1,Mount Desert Rock,3
1300,1,19-Aug-23,Anna Amha,Atlanticat,8:30:00 AM,11:45:00 AM,Canon 60D,3,SW,10,60,13.7,11.6,10.9,Flood,TRUE,1,Mount Desert Rock,3
1291,2,17-Aug-23,Zoe Hosford,Atlanticat,2:34:00 PM,6:35:00 PM,Canon 60D,2,ENE,6,90,13.6,12.6,11.2,Slack,TRUE,1,"East Bumps, Ballpark",3
1290,1,17-Aug-23,Zoe Hosford,Atlanticat,8:32:00 AM,1:52:00 PM,Canon 60D,2,ENE,4,1,13.3,12.7,10.8,Flood,TRUE,1,Northeast Grand Manan Bank,3
1313,2,16-Aug-23,Shannon Nielson,Atlanticat,2:57:00 PM,7:59:00 PM,Canon 60D,0,NE,4,30,14,13.1,10.6,Ebb,TRUE,0,Grand Manan Banks,700
1312,1,16-Aug-23,Shannon Nielson,Atlanticat,8:39:00 AM,2:15:00 PM,Canon 60D,0,SSE,5,30,12.9,12.7,10.7,Flood,TRUE,0,Northeast Bank,0.1
1297,2,15-Aug-23,Anna Amha,Atlanticat,2:30:00 PM,6:30:00 PM,Canon 60D,1,E,4,80,15.1,13.3,10.9,Slack,TRUE,1,Mount Desert Rock,3
1296,1,15-Aug-23,Anna Amha,Atlanticat,8:30:00 AM,11:30:00 AM,Canon 60D,1,NW,2,100,15.8,14,11.1,Flood,TRUE,1,Mount Desert Rock,3
1311,2,14-Aug-23,Shannon Nielson,Atlanticat,2:35:00 PM,6:02:00 PM,Canon 60D,2,SW,7,40,15.4,14.2,10.6,Ebb,TRUE,1,Mount Desert Rock,3
1310,1,14-Aug-23,Shannon Nielson,Atlanticat,8:30:00 AM,11:45:00 AM,Canon 60D,1,WNW,10,5,15.9,14,10.6,Flood,TRUE,1,Mount Desert Rock,1
1295,2,12-Aug-23,Anna Amha,Atlanticat,2:30:00 PM,6:15:00 PM,Canon 60D,2,WSW,6,70,14.9,13.6,11.2,Flood,TRUE,1,Mount Desert Rock,3
1294,1,12-Aug-23,Anna Amha,Atlanticat,8:45:00 AM,12:00:00 PM,Canon 60D,2,WSW,12,75,15.1,13.1,11.1,Flood,TRUE,1,Mount Desert Rock,3
1281,2,10-Aug-23,Shannon Nielson,Atlanticat,2:34:00 PM,6:15:00 PM,Canon 60D,2,WSW,5,80,14.7,12.8,11.1,Flood,TRUE,1,Mount Desert Rock,1600
1280,1,10-Aug-23,Shannon Nielson,Atlanticat,8:30:00 AM,12:16:00 PM,Canon 60D,2,WSW,8,30,14,12.2,10.7,Ebb,TRUE,1,Mount Desert Rock,3
1283,2,07-Aug-23,Makenna Powell,Atlanticat,2:32:00 PM,6:00:00 PM,Canon 60D,3,NE,7,100,14.8,13.8,10.8,Flood,TRUE,3,Mount Desert Rock,3
1282,1,07-Aug-23,Makenna Powell,Atlanticat,8:32:00 AM,12:20:00 PM,Canon 60D,2,E,6,50,14.4,13.5,10.8,Ebb,TRUE,2,Mount Desert Rock,3
1289,2,06-Aug-23,Charlie Hindley,Atlanticat,2:31:00 PM,6:02:00 PM,Canon 60D,2,WNW,10,10,14.7,12,10.8,Ebb,TRUE,1,Mount Desert Rock (Colombia Ledge),37.04
1288,1,06-Aug-23,Charlie Hindley,Atlanticat,8:32:00 AM,12:10:00 PM,Canon 60D,1,NW,7,0,13.9,12,10.8,Flood,TRUE,1,Mount Desert Rock,37.04
1279,1,05-Aug-23,Shannon Nielson,Atlanticat,2:37:00 PM,6:15:00 PM,Canon 60D,1,N,5,15,14.5,13.4,10.8,Ebb,TRUE,1,Mount Desert Rock,3
1278,2,03-Aug-23,Makenna Powell,Atlanticat,2:33:00 PM,5:50:00 PM,Canon 60D,3,S,6,10,16.2,14,11.6,Ebb,TRUE,0,Mount Desert Rock,3
1277,1,03-Aug-23,Makenna Powell,Atlanticat,8:32:00 AM,12:05:00 PM,Canon 60D,1,S,4,20,13.7,13.3,10.8,Flood,TRUE,0,Mount Desert Rock,3
1293,2,02-Aug-23,Anna Amha,Atlanticat,2:30:00 PM,6:30:00 PM,Canon 60D,2,WNW,5.37,30,14.7,12.8,10.9,Ebb,TRUE,1,Mount Desert Rock,3
1292,1,02-Aug-23,Anna Amha,Atlanticat,8:30:00 AM,12:10:00 PM,Canon 60D,2,NW,8.72,0,14.1,13.5,10.4,Flood,TRUE,1,MDR,3
1274,2,01-Aug-23,Shannon Nielson,Atlanticat,2:32:00 PM,6:01:00 PM,Canon 60D,1,WSW,4,40,15.3,14.2,10.7,Ebb,TRUE,0,Mount Desert Rock,2.998
1273,1,01-Aug-23,Shannon Nielson,Atlanticat,8:30:00 AM,1:40:00 PM,Canon 60D,1,NNW,1,10,14.6,13.6,10.4,Flood,TRUE,0,Grand Manan Banks,2.998
1276,2,31-Jul-23,Makenna Powell,Atlanticat,2:31:00 PM,6:15:00 PM,Canon 60D,2,SW,5,50,14.5,13.4,10.4,Ebb,TRUE,1,Mount Desert Rock,3
1275,1,31-Jul-23,Makenna Powell,Atlanticat,8:32:00 AM,1:20:00 PM,Canon 60D,1,WSW,6,40,14.7,13.5,10.8,Flood,TRUE,1,Grand Manan Banks,3
1287,2,30-Jul-23,Anna Amha,Atlanticat,2:32:00 PM,5:45:00 PM,Canon 60D,3,W,8,5,15.3,13.1,10.1,Flood,TRUE,1,Mount Desert Rock,2.99817
1286,1,30-Jul-23,Anna Amha,Atlanticat,8:35:00 AM,12:30:00 PM,Canon 60D,3,NNW,11,5,14.8,12.7,10.3,Ebb,TRUE,1,"East Bumps, Grand Manan",2.99817
1272,2,29-Jul-23,Makenna Powell,Atlanticat,2:33:00 PM,6:15:00 PM,Canon 60D,2,SW,4,50,17.1,13.4,10.2,Flood,FALSE,1,"East Bumps, BallPark",2.9
1271,1,29-Jul-23,Makenna Powell,Atlanticat,8:38:00 AM,12:30:00 PM,Canon 60D,2,WSW,6,30,15.2,13.6,10,Ebb,TRUE,1,"east bumps, ballpark",2.9
1270,1,27-Jul-23,Makenna Powell,Atlanticat,8:30:00 AM,2:00:00 PM,Canon 60D,3,SW,13,90,16.7,14.7,10.3,Flood,TRUE,1,"East Bumps, Grand Manan Banks",2.9
1264,1,26-Jul-23,Shannon Nielson,Atlanticat,8:30:00 AM,3:01:00 PM,Canon 60D,1,S,7,50,15.1,14.2,10,Ebb,TRUE,1,Grand Manan Banks,1.705
1267,1,25-Jul-23,Zoe Hosford,Atlanticat,8:32:00 AM,2:04:00 AM,Canon 60D,4,ENE,7,30,13.1,11.5,9.7,Slack,TRUE,1,"East Bumps, Southwest Grand Manan Bank, Northeast Grand Manan Bank",1.6
1269,2,24-Jul-23,Makenna Powell,Atlanticat,2:35:00 PM,7:15:00 PM,Canon 60D,2,SSW,4,30,14.4,11.8,10,Flood,TRUE,1,Grand Manan Banks,3
1268,1,24-Jul-23,Makenna Powell,Atlanticat,8:35:00 AM,1:15:00 PM,Canon 60D,1,WSW,5,15,14.1,11.8,10.3,Flood,TRUE,1,"Mount Desert Rock, East Bumps",2.99
1263,1,23-Jul-23,Makenna Powell,Atlanticat,2:35:00 PM,6:45:00 PM,Canon 60D,2,SW,4,100,15.1,11.1,10,Flood,TRUE,1,Mount Desert Rock,.153
1266,2,22-Jul-23,Zoe Hosford,Atlanticat,2:33:00 PM,5:20:00 PM,Canon 60D,4,ENE,3,95,13.4,12,10,Slack,TRUE,1,"East Bunker Ledges, Egg Rock",1.62
1265,1,22-Jul-23,Zoe Hosford,Atlanticat,8:35:00 AM,12:05:00 PM,Canon 60D,4,ENE,7,1,13.1,11.5,9.7,Slack,TRUE,1,"Egg Rock, Great Head, Cod Ledges, The Ducks",0.2
1285,2,20-Jul-23,Anna Amha,Atlanticat,2:43:00 PM,7:35:00 PM,Canon 60D,2,NNW,5,30,15.7,12.4,10.4,Ebb,TRUE,1,Grand Manan Banks,2.99817
1284,1,20-Jul-23,Anna Amha,Atlanticat,8:35:00 AM,1:55:00 PM,Canon 60D,2,N,6,75,14,10.8,9.6,Flood,TRUE,1,"50 Fathom, Grand Manan Banks",2.99817
1260,1,15-Jul-23,Shannon Nielson,Atlanticat,2:30:00 PM,6:30:00 PM,Canon 60D,1,SSE,6.49,100,14.3,10.6,9.1,Ebb,TRUE,1,"Cod Ledge, Mount Desert Rock",0.3189
1257,1,14-Jul-23,Zoe Hosford,Atlanticat,8:33:00 AM,1:45:00 PM,Canon 60D,4,WSW,8.94,90,11.5,10.5,9.9,Flood,TRUE,1,"East Bumps, Southwest Grand Manan Banks",2.9km
1256,2,13-Jul-23,Anna Amha,Atlanticat,2:35:00 AM,7:45:00 AM,Canon 60D,3,NNE,5.14,100,12.8,11.3,0,Slack,TRUE,1,Grand Manan Banks,157.31
1255,1,13-Jul-23,Anna Amha,Atlanticat,8:40:00 AM,1:45:00 PM,Canon 60D,2,ENE,5.37,85,12.2,11,9.2,Slack,TRUE,1,Grand Manan Banks,215.1
1259,2,12-Jul-23,Shannon Nielson,Atlanticat,2:30:00 PM,7:02:00 PM,Canon 60D,2,SE,2.68,0,14.9,10.5,9.2,Flood,TRUE,1,"Southwest Bank, Grand Manan Banks",3
1258,1,12-Jul-23,Shannon Nielson,Atlanticat,8:30:00 AM,1:45:00 PM,Canon 60D,1,SW,4.25,0,12,10.6,9.4,Ebb,TRUE,1,"East Bumps, Grand Manan Banks",0.0.61673
1254,1,10-Jul-23,Anna Amha,Atlanticat,8:35:00 AM,12:45:00 PM,Canon 60D,2,NE,5.59,100,12.1,10.8,9.7,Slack,TRUE,1,"Mount Desert Rock, Bakers Island, Eastern Maine Shelf Buoy, Hot Dog Shoal",0.34
1253,1,07-Jul-23,Makenna Powell,Atlanticat,2:30:00 PM,7:40:00 PM,Canon 60D,2,SSW,5,100,12.8,11.7,8.8,Ebb,FALSE,0,Grand Manan Banks,.665
1252,2,06-Jul-23,Charlie Hindley,Atlanticat,2:36:00 PM,5:35:00 PM,Canon 60D,1,SW,6.26,95,12.9,11.5,9.3,Ebb,TRUE,0,"Great Duck Island, Little Duck Island, East Bunker Ledge/Seal Harbor, Continental Ledge",.144841
1251,1,06-Jul-23,Charlie Hindley,Atlanticat,8:36:00 AM,1:20:00 PM,Canon 60D,1,SW,5.36,100,12.1,10.5,8.8,Flood,TRUE,1,"East Bumps, 5mi South of East Bumps, Outer Schoodic Ridge, Ball Park",.418429
1250,1,05-Jul-23,Zoe Hosford,Atlanticat,2:32:00 PM,6:45:00 PM,Canon 60D,1,WSW,4.4,60,11.8,10.7,10.2,Slack,TRUE,1,"East Bumps, Ballpark, Great Duck Island",0.21
1249,2,23-Jun-23,Shannon Nielson,Atlanticat,2:30:00 PM,7:40:00 PM,Canon 60D,2,NNE,1.79,20,14.1,10.3,8.4,Flood,FALSE,0,"East Bumps, Grand Manan Banks",0.2
1248,1,23-Jun-23,Shannon Nielson,Atlanticat,8:30:00 AM,12:45:00 PM,Canon 60D,0,E,2.24,0,9.8,10,8.2,Ebb,TRUE,0,"East of East Bumps, Jonesport",0.92417
1247,1,22-Jun-23,Anna Amha,Atlanticat,1:30:00 PM,5:00:00 PM,Canon 60D,3,SW,6.71,0,50.6,9.5,8.2,Flood,TRUE,1,East Bumps,3
1246,1,21-Jun-23,Makenna Powell,Atlanticat,1:05:00 PM,7:09:00 PM,Canon 60D,2,NW,0.67,0,11.3,9.2,8.6,Flood,TRUE,0,"Grand Manan Banks, East Bumps",2.998
1245,1,20-Jun-23,Zoe Hosford,Atlanticat,1:06:00 PM,6:25:00 PM,Canon 60D,3,W,1.3,1,13.5,10.5,7.5,Slack,TRUE,1,"East Bumps, SW Grand Manan Banks, NE Grand Manan Banks, Schoodic Ridges (Jonesport)",1.62
1244,1,19-Jun-23,Shannon Nielson,Friendship V,1:00:00 PM,7:38:00 PM,Canon 60D,1,N,7.38,100,9.9,8.7,8.4,Ebb,TRUE,1,Grand Manan Banks,3.15
1241,1,12-Jun-23,Zoe Hosford,Friendship V,1:03:00 PM,6:20:00 PM,Canon 60D,2,SW,4.2,1,11.9,10.2,7.2,Slack,FALSE,1,"East Bumps, SW Grand Manan Banks, NE Grand Manan Banks",1.62
1243,1,11-Jun-23,Shannon Nielson,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,2,WSW,4.3,10,11,9.2,8,Flood,FALSE,1,"East Bumps, Grand Manan Banks",2.998 km
1242,1,10-Jun-23,Charlie Hindley,Friendship V,1:05:00 PM,6:00:00 PM,Canon 60D,1,NNW,1.1,1,8.7,9.3,8.5,Flood,TRUE,1,"East Bumps, deep water 10 mi South of Grand Manan",2.61
1240,1,08-Jun-23,Makenna Powell,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,2,ESE,8.5,30,10,8.8,7.7,Flood,FALSE,1,"East Bumps, NE Grand Manan Banks, SW Grand Manan Banks",2.61
1239,1,07-Jun-23,Zoe Hosford,Friendship V,1:05:00 PM,5:30:00 AM,Canon 60D,2,W,1.3,1,13.5,10.5,7.5,Flood,TRUE,1,"East Bumps, Hague Line",1.62
1238,1,02-Jun-23,Zoe Hosford,Friendship V,1:00:00 PM,4:55:00 PM,Canon 60D,5,W,1.3,0,13.5,10.5,7.5,Slack,FALSE,1,"East Bumps, Ballpark, Mount Desert Rock",1.62
1234,1,01-Jun-23,Shannon Nielson,Friendship V,1:00:00 PM,6:30:00 PM,Canon 60D,4,SSW,9.6,0,11.93,10.6,7.22,Flood,TRUE,1,Grand Manan Banks,3
1236,1,31-May-23,Charlie Hindley,Friendship V,1:07:00 PM,4:35:00 PM,Canon 60D,5,WSW,15.19,10,10.41,9.55,8,Flood,FALSE,1,"Hippo Leg, Hippo Nose, Mount Desert Rock, Ball Park",2.607
1231,1,30-May-23,Anna Amha,Friendship V,1:09:00 PM,6:50:00 PM,Canon 60D,2,SW,12.31,5,9.87,9.37,8.39,Slack,TRUE,1,"Bumps, South West and NE Grand Manan Banks",3
1235,1,29-May-23,Charlie Hindley,Friendship V,1:12:00 PM,5:28:00 PM,Canon 60D,4,SE,14.72,50,8.88,8.55,7.08,Ebb,FALSE,1,"Hippo Head, Mount Desert Rock, Ball Park, East Bumps",2.57495
1233,1,28-May-23,Makenna Powell,Friendship V,1:10:00 PM,5:20:00 PM,Canon 60D,3,SW,18.4,0,24,8,11,Flood,FALSE,1,"Schoodic Ridges, Mount Desert Rock, East Bumps",2.6
1237,1,27-May-23,Shannon Nielson,Friendship V,1:00:00 PM,5:30:00 PM,Canon 60D,3,SW,10.2,0,10.65,8.76,7.62,Flood,FALSE,1,"East Bumps, Mount Desert Rock",3
1232,1,26-May-23,Zoe Hosford,Friendship V,1:00:00 PM,5:15:00 PM,Canon 60D,1,S,3.4,1,12.7,7.7,8.8,Flood,FALSE,3,"East Bumps, Ridges, Mount Desert Rock, The Ducks",High
1182,1,10-Oct-22,Molly Tucker,Friendship V,11:06:00 AM,3:57:00 PM,Canon 60D,1,NW,4.9,90,10.51,0,12.65,Ebb,TRUE,1,NE GMB,2.67
1183,1,09-Oct-22,Jess McCoppin,Friendship V,11:06:00 AM,4:35:00 PM,Canon 60D,3,SW,12.23,80,11,0,12.83,Ebb,TRUE,0,SW Grand Manan Banks,2.96
1181,1,07-Oct-22,Molly Tucker,Friendship V,11:02:00 AM,4:06:00 PM,Canon 60D,2,S,6.68,70,13.8,0,12.57,Ebb,TRUE,1,NE GMB,2.80
1179,1,01-Oct-22,Molly Tucker,Friendship V,11:06:00 AM,4:00:00 PM,Canon 60D,1,WSW,6,100,13.05,0,12.97,Flood,TRUE,0,Grand Manan Banks,2.97
1180,1,30-Sep-22,Jess McCoppin,Friendship V,11:01:00 AM,3:50:00 PM,Canon 60D,1,NNE,7.6,40,11.38,0,12.86,Flood,TRUE,0,NE/SW GMB,2.91
1178,1,21-Sep-22,Jess McCoppin,Friendship V,11:12:00 AM,3:30:00 PM,Canon 60D,2,NW,12.76,100,12.13,0,12.7,Ebb,TRUE,1,SW GMB,2.89
1177,1,18-Sep-22,Jess McCoppin,Friendship V,11:07:00 AM,1:25:00 PM,Canon 60D,3,SW,9.2,100,14.59,0,12.67,Flood,FALSE,1,Great Duck Island,2.98
1176,1,13-Sep-22,Molly Tucker,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,1,E,2.79,100,14.57,0,12.55,Slack,TRUE,0,"MDR, Bumps, Ball park",1.47
1174,1,12-Sep-22,Jess McCoppin,Friendship V,11:03:00 AM,4:45:00 PM,Canon 60D,2,WSW,9.43,70,15.89,0,12.55,Ebb,TRUE,0,SW and NE Grand Manan Banks,2.98
1171,1,11-Sep-22,Alie MacVicar,Friendship V,11:00:00 AM,3:00:00 PM,Canon 60D,1,WNW,6,65,16.2,,12.4,Flood,FALSE,0,Ball park/ East Bumps,8
1175,1,10-Sep-22,Molly Tucker,Friendship V,2:37:00 PM,6:00:00 PM,Canon 60D,1,E,4.6,0,16.18,0,13.02,Flood,TRUE,1,Mount Desert Rock,2.99
1173,1,09-Sep-22,Jess McCoppin,Friendship V,11:02:00 AM,3:04:00 PM,Canon 60D,2,NNW,2.68,0,15.61,0,12.68,Ebb,TRUE,1,"Mount Desert Rock, Ballpark",2.99
1172,1,08-Sep-22,Alie MacVicar,Friendship V,11:00:00 AM,5:00:00 PM,Canon 60D,1,NE,6,15,14.1,,12.5,Flood,TRUE,1,Mount Desert Rock,10
1166,1,07-Sep-22,Molly Tucker,Friendship V,11:10:00 AM,3:07:00 PM,Canon 60D,1,NNE,5.36,5,14.31,0,12.86,Ebb,TRUE,1,Mount Desert Rock,2.93
1161,1,04-Sep-22,Molly Tucker,Friendship V,11:02:00 AM,3:00:00 PM,Canon 60D,1,S,7.41,40,15.79,0,12.68,Flood,TRUE,0,Mount Desert Rock,2.99
1168,2,03-Sep-22,Jess McCoppin,Friendship V,2:30:00 PM,5:55:00 PM,Canon 60D,0,SSW,4.36,10,15.98,0,12.9,Flood,TRUE,0,Mount Desert Rock,2.99
1167,1,03-Sep-22,Jess McCoppin,Friendship V,8:42:00 AM,11:50:00 AM,Canon 60D,0,SSW,1.9,15,14.34,0,12.77,Slack,TRUE,0,Mount Desert Rock,2.99
1170,2,02-Sep-22,Alie MacVicar,Friendship V,2:30:00 PM,5:00:00 PM,Canon 60D,1,W,7,0,15.5,,12.8,Ebb,TRUE,0,Mount Desert Rock,10
1169,1,02-Sep-22,Alie MacVicar,Friendship V,8:30:00 AM,12:30:00 PM,Canon 60D,2,NW,13,0,14.4,,12.7,Flood,TRUE,1,Mount Desert Rock,10
1163,2,01-Sep-22,Molly Tucker,Friendship V,2:37:00 PM,6:37:00 PM,Canon 60D,2,SW,12.6,10,16.6,0,13.14,Ebb,TRUE,1,Mount Desert Rock,2.96
1162,1,01-Sep-22,Molly Tucker,Friendship V,8:30:00 AM,12:30:00 PM,Canon 60D,2,SSW,10.5,90,16.49,0,12.68,Flood,TRUE,1,Mount Desert Rock,2.85
1154,2,29-Aug-22,Molly Tucker,Friendship V,2:33:00 PM,,Canon 60D,2,SSW,8.41,60,16.61,0,12.75,Ebb,TRUE,1,Mount Desert Rock,2.978
1153,1,29-Aug-22,Molly Tucker,Friendship V,8:32:00 AM,11:40:00 AM,Canon 60D,2,SSW,8.5,10,15.77,0,13.15,Flood,TRUE,0,Mount Desert Rock,2.99
1160,2,28-Aug-22,Thomas Gonye,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,1,N,3.2,0,14.86,0,12.43,,TRUE,0,Mount Desert Rock,16
1159,1,28-Aug-22,Thomas Gonye,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,1,N,3.3,0,14.8,0,12.43,,TRUE,0,Mount Desert Rock,16
1165,2,27-Aug-22,Jess McCoppin,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,1,NNE,5.95,10,15.7,0,12.38,Ebb,TRUE,1,Mount Desert Rock,2.99
1164,1,27-Aug-22,Jess McCoppin,Friendship V,8:30:00 AM,12:10:00 PM,Canon 60D,2,NNW,4.57,100,15.43,0,12.38,Flood,TRUE,1,Mount Desert Rock,2.61
1148,2,25-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,2,NE,7,15,16.1,,12.1,Ebb,TRUE,0,Mount Desert Rock,9
1152,2,24-Aug-22,Jess McCoppin,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,1,NE,6.91,100,15.85,0,12.35,Flood,FALSE,1,Mount Desert Rock,2.63
1151,1,24-Aug-22,Jess McCoppin,Friendship V,8:39:00 AM,12:00:00 PM,Canon 60D,1,NE,5.32,100,15.17,0,12.3,Ebb,TRUE,1,Mount Desert Rock,2.02
1158,2,21-Aug-22,Thomas Gonye,Friendship V,2:30:00 AM,6:00:00 PM,Canon 60D,1,SSE,4.5,70,17.13,0,12.9,,TRUE,0,Mount Desert Rock,16
1157,1,21-Aug-22,Thomas Gonye,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,1,SSE,5.55,70,15.9,0,12.65,,TRUE,0,Mount Desert Rock,16
1150,2,20-Aug-22,Jess McCoppin,Friendship V,2:30:00 PM,6:15:00 PM,Canon 60D,1,SSW,5.79,0,18.29,0,12.83,Flood,TRUE,1,Mount Desert Rock,2.99
1149,1,20-Aug-22,Jess McCoppin,Friendship V,8:32:00 AM,12:00:00 PM,Canon 60D,1,WSW,4.36,0,16.25,0,11.62,Ebb,TRUE,1,Mount Desert Rock,2.98
1156,2,19-Aug-22,Molly Tucker,Friendship V,2:32:00 PM,6:00:00 PM,Canon 60D,2,WSW,11.5,,16,0,12.42,Ebb,TRUE,1,Mount Desert Rock,2.979
1155,1,19-Aug-22,Molly Tucker,Friendship V,8:30:00 AM,12:10:00 PM,Canon 60D,2,WSW,10.7,5,14.97,0,12.07,Flood,TRUE,1,Mount Desert Rock,2.99
1145,2,16-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,2,ENE,10,45,16.4,,12.2,,TRUE,0,Mount Desert Rock,10+
1144,1,16-Aug-22,Alie MacVicar,Friendship V,8:30:00 AM,12:00:00 PM,Canon 60D,2,NE,7,10,14.6,,12,,TRUE,0,Mount Desert Rock,10+
1138,2,15-Aug-22,Thomas Gonye,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,1,ENE,4.3,15,15.5,0,12.6,Ebb,TRUE,0,Mount Desert Rock,3
1137,1,15-Aug-22,Thomas Gonye,Friendship V,8:30:00 AM,12:00:00 PM,Canon 60D,1,NNE,4.3,10,14.66,0,12,Flood,TRUE,0,Mount Desert Rock,3
